2001-11-22 00:00:00.000  1.037548E-001  8.025590E-002  6.019964E-002  3.379307E-002  1.676832E-002  1.014725E-002  6.866231E-003  2.902621E-003  1.090815E-003  3.782265E-004
2001-11-22 00:05:00.000  1.031496E-001  8.001120E-002  6.021521E-002  3.395114E-002  1.667645E-002  1.064883E-002  8.290079E-003  2.966453E-003  1.488878E-003  8.378719E-004
2001-11-22 00:10:00.000  1.022637E-001  7.964262E-002  6.019228E-002  3.403305E-002  1.667491E-002  1.026782E-002  7.294662E-003  2.883920E-003  1.143950E-003  4.402614E-004
2001-11-22 00:15:00.000  1.119700E-001  9.018343E-002  7.076276E-002  4.471055E-002  2.013813E-002  1.158241E-002  9.960838E-003  3.200383E-003  9.072970E-004  2.341417E-004
2001-11-22 00:20:00.000  1.127653E-001  8.540207E-002  6.263302E-002  3.572959E-002  1.725755E-002  1.112702E-002  9.283687E-003  3.298304E-003  1.345625E-003  5.580623E-004
2001-11-22 00:25:00.000  1.017038E-001  7.923677E-002  5.984298E-002  3.372354E-002  1.684979E-002  1.101866E-002  9.339372E-003  2.945999E-003  1.114551E-003  4.325252E-004
2001-11-22 00:30:00.000  1.020071E-001  7.950670E-002  6.013912E-002  3.414648E-002  1.675506E-002  1.024916E-002  7.009474E-003  3.360348E-003  1.767393E-003  9.529023E-004
2001-11-22 00:35:00.000  1.119722E-001  8.815672E-002  6.746125E-002  4.098429E-002  1.884018E-002  1.122293E-002  9.650532E-003  2.908591E-003  1.325668E-003  6.771329E-004
2001-11-22 00:40:00.000  1.111756E-001  8.874122E-002  6.885717E-002  4.027713E-002  1.881032E-002  1.131220E-002  9.766953E-003  2.656992E-003  1.313928E-003  7.672127E-004
2001-11-22 00:45:00.000  1.009962E-001  7.999825E-002  6.157533E-002  3.550672E-002  1.666979E-002  1.064024E-002  1.036004E-002  3.059818E-003  1.360751E-003  6.737364E-004
2001-11-22 00:50:00.000  1.008754E-001  7.909528E-002  6.017336E-002  3.454762E-002  1.748759E-002  9.977563E-003  5.594874E-003  3.163277E-003  1.510469E-003  6.610908E-004
2001-11-22 00:55:00.000  1.010192E-001  7.891779E-002  5.980912E-002  3.392082E-002  1.678242E-002  1.075708E-002  8.468213E-003  3.060542E-003  1.610458E-003  9.822045E-004
2001-11-22 01:00:00.000  1.112370E-001  8.471820E-002  6.250022E-002  3.531332E-002  1.305038E-002  7.824747E-003  1.091051E-002  3.230732E-003  1.563439E-003  8.633376E-004
2001-11-22 01:05:00.000  1.012795E-001  7.904573E-002  5.983981E-002  3.371928E-002  1.689492E-002  1.041542E-002  7.731276E-003  2.550253E-003  1.394515E-003  9.169160E-004
2001-11-22 01:10:00.000  1.008664E-001  7.880960E-002  5.968981E-002  3.377445E-002  1.703429E-002  1.130248E-002  9.833811E-003  3.388385E-003  1.281442E-003  4.789450E-004
