2001-09-26 00:00:00.000  1.448940E+004  6.479274E+003  2.728135E+003  9.859709E+002  3.412859E+002  8.821130E+001  1.456667E+001  2.723809E-001  1.240250E-002  7.724377E-004  0.0000 -1.0000  0.0000
2001-09-26 00:05:00.000  1.500764E+004  6.659686E+003  2.781594E+003  9.839966E+002  3.393187E+002  8.804980E+001  1.413211E+001  2.748211E-001  1.514462E-002  1.233706E-003  0.0000 -1.0000  0.0000
2001-09-26 00:10:00.000  1.423703E+004  6.342398E+003  2.659613E+003  9.368756E+002  3.202265E+002  8.335378E+001  1.366954E+001  2.668912E-001  1.593512E-002  1.455786E-003  0.0000 -1.0000  0.0000
2001-09-26 00:15:00.000  1.400404E+004  6.183242E+003  2.569543E+003  9.190074E+002  3.175654E+002  8.178117E+001  1.313948E+001  2.607373E-001  1.460949E-002  1.209224E-003  0.0000 -1.0000  0.0000
2001-09-26 00:20:00.000  1.440889E+004  6.345093E+003  2.629431E+003  9.321423E+002  3.181021E+002  8.106613E+001  1.293901E+001  2.542455E-001  1.358879E-002  1.053608E-003  0.0000 -1.0000  0.0000
2001-09-26 00:25:00.000  1.503885E+004  6.623681E+003  2.745200E+003  9.650422E+002  3.304147E+002  8.446261E+001  1.320293E+001  2.567940E-001  1.450031E-002  1.226690E-003  0.0000 -1.0000  0.0000
2001-09-26 00:30:00.000  1.474789E+004  6.520892E+003  2.713480E+003  9.558770E+002  3.214775E+002  8.096971E+001  1.287858E+001  2.477034E-001  1.278913E-002  9.509278E-004  0.0000 -1.0000  0.0000
2001-09-26 00:35:00.000  1.525806E+004  6.617872E+003  2.699783E+003  9.417758E+002  3.113168E+002  7.666052E+001  1.186435E+001  2.478149E-001  1.322330E-002  9.983127E-004  0.0000 -1.0000  0.0000
2001-09-26 00:40:00.000  1.472411E+004  6.354987E+003  2.579602E+003  9.037975E+002  3.029121E+002  7.549802E+001  1.184700E+001  2.409056E-001  1.167537E-002  7.720983E-004  0.0000 -1.0000  0.0000
2001-09-26 00:45:00.000  1.375031E+004  5.901616E+003  2.381801E+003  8.279338E+002  2.809364E+002  7.217315E+001  1.183779E+001  2.313594E-001  1.083995E-002  6.914066E-004  0.0000 -1.0000  0.0000
2001-09-26 00:50:00.000  1.256086E+004  5.233051E+003  2.048394E+003  7.008118E+002  2.411161E+002  6.420049E+001  1.116711E+001  2.206561E-001  1.147482E-002  8.472976E-004  0.0000 -1.0000  0.0000
2001-09-26 00:55:00.000  1.141368E+004  4.881505E+003  1.962992E+003  6.820522E+002  2.377580E+002  6.368011E+001  1.071394E+001  2.216283E-001  1.177215E-002  8.814931E-004  0.0000 -1.0000  0.0000
2001-09-26 01:00:00.000  1.131691E+004  4.892398E+003  1.989308E+003  7.005769E+002  2.454424E+002  6.474638E+001  1.047243E+001  2.149949E-001  1.102543E-002  7.882112E-004  0.0000 -1.0000  0.0000
2001-09-26 01:05:00.000  1.119104E+004  4.930657E+003  2.044511E+003  7.309563E+002  2.545490E+002  6.638602E+001  1.097684E+001  2.037972E-001  9.979742E-003  6.946407E-004  0.0000 -1.0000  0.0000
2001-09-26 01:10:00.000  1.133502E+004  4.966220E+003  2.047281E+003  7.235899E+002  2.508176E+002  6.568539E+001  1.074368E+001  2.144859E-001  1.130015E-002  8.504479E-004  0.0000 -1.0000  0.0000
2001-09-26 01:15:00.000  1.145585E+004  4.977700E+003  2.034592E+003  7.175244E+002  2.477586E+002  6.433373E+001  1.059645E+001  1.999875E-001  1.161019E-002  1.032027E-003  0.0000 -1.0000  0.0000
2001-09-26 01:20:00.000  1.219630E+004  5.207364E+003  2.090404E+003  7.271163E+002  2.490035E+002  6.395646E+001  1.014724E+001  2.080996E-001  9.825979E-003  6.222745E-004  0.0000 -1.0000  0.0000
2001-09-26 01:25:00.000  1.354302E+004  5.617088E+003  2.188419E+003  7.355989E+002  2.484297E+002  6.386203E+001  1.013958E+001  2.081175E-001  1.080097E-002  7.870486E-004  0.0000 -1.0000  0.0000
2001-09-26 01:30:00.000  1.363555E+004  5.610938E+003  2.168448E+003  7.288414E+002  2.461058E+002  6.298893E+001  9.844478E+000  2.143084E-001  1.004518E-002  6.136697E-004  0.0000 -1.0000  0.0000
2001-09-26 01:35:00.000  1.326044E+004  5.502159E+003  2.144656E+003  7.257520E+002  2.476522E+002  6.388083E+001  1.002606E+001  2.097640E-001  1.106260E-002  8.194190E-004  0.0000 -1.0000  0.0000
2001-09-26 01:40:00.000  1.309943E+004  5.486416E+003  2.159421E+003  7.478017E+002  2.615858E+002  6.665989E+001  9.698142E+000  2.074931E-001  1.119415E-002  8.536386E-004  0.0000 -1.0000  0.0000
2001-09-26 01:45:00.000  1.302826E+004  5.509140E+003  2.189514E+003  7.485481E+002  2.611144E+002  6.796021E+001  1.039377E+001  1.992944E-001  9.309142E-003  5.987871E-004  0.0000 -1.0000  0.0000
2001-09-26 01:50:00.000  1.267442E+004  5.432515E+003  2.189413E+003  7.594002E+002  2.636498E+002  6.854335E+001  1.080039E+001  2.078476E-001  1.018582E-002  7.011476E-004  0.0000 -1.0000  0.0000
2001-09-26 01:55:00.000  1.223720E+004  5.291852E+003  2.152371E+003  7.565556E+002  2.629946E+002  6.734657E+001  1.027516E+001  2.033355E-001  1.059290E-002  7.906416E-004  0.0000 -1.0000  0.0000
2001-09-26 02:00:00.000  1.227529E+004  5.303141E+003  2.154797E+003  7.571516E+002  2.652294E+002  6.796195E+001  1.021922E+001  1.953338E-001  1.028939E-002  7.931833E-004  0.0000 -1.0000  0.0000
2001-09-26 02:05:00.000  1.213304E+004  5.269513E+003  2.152766E+003  7.555399E+002  2.649966E+002  6.842561E+001  1.047308E+001  1.913390E-001  8.199680E-003  4.736942E-004  0.0000 -1.0000  0.0000
2001-09-26 02:10:00.000  1.180460E+004  5.155550E+003  2.118509E+003  7.533287E+002  2.640534E+002  6.793357E+001  1.058784E+001  1.924585E-001  8.044980E-003  4.482649E-004  0.0000 -1.0000  0.0000
2001-09-26 02:15:00.000  1.239463E+004  5.315615E+003  2.143694E+003  7.523060E+002  2.614169E+002  6.714349E+001  1.093996E+001  1.757323E-001  7.811747E-003  5.017371E-004  0.0000 -1.0000  0.0000
2001-09-26 02:20:00.000  1.216005E+004  5.225351E+003  2.111532E+003  7.392007E+002  2.584095E+002  6.715813E+001  1.082493E+001  1.863802E-001  7.651533E-003  4.239763E-004  0.0000 -1.0000  0.0000
2001-09-26 02:25:00.000  1.230283E+004  5.250589E+003  2.106843E+003  7.336462E+002  2.546987E+002  6.583372E+001  1.060833E+001  1.844431E-001  7.950371E-003  4.717456E-004  0.0000 -1.0000  0.0000
