2001-11-22 00:00:00.000     212.050082        5.230777        0.444359        0.052886        0.001575        0.000694        0.000491        0.000189
2001-11-22 00:05:00.000     240.644896        5.279168        0.529344        0.079046        0.002742        0.000621        0.000439        0.000196
2001-11-22 00:10:00.000     268.491267        4.982352        0.517365        0.088154        0.003622        0.000600        0.000424        0.000188
2001-11-22 00:15:00.000     287.721057        4.942293        0.458703        0.079784        0.006558        0.003468        0.002048        0.000431
2001-11-22 00:20:00.000     319.161123        5.623326        0.519055        0.093083        0.005886        0.000908        0.000642        0.000206
2001-11-22 00:25:00.000     308.953647        4.634179        0.324831        0.040303        0.001773        0.000678        0.000480        0.000189
2001-11-22 00:30:00.000     313.238026        5.439090        0.576811        0.111822        0.005553        0.000537        0.000380        0.000242
2001-11-22 00:35:00.000     315.420257        5.131322        0.455529        0.072585        0.004800        0.002986        0.001588        0.000238
2001-11-22 00:40:00.000     322.310012        4.474623        0.422166        0.074828        0.006628        0.011309        0.004543        0.000285
2001-11-22 00:45:00.000     315.919079        4.364214        0.362863        0.041242        0.001025        0.001419        0.001003        0.000210
2001-11-22 00:50:00.000     323.103969        4.049925        0.355507        0.069725        0.004912        0.000556        0.000393        0.000495
2001-11-22 00:55:00.000     318.435619        4.220483        0.375570        0.063045        0.003242        0.000607        0.000429        0.000204
2001-11-22 01:00:00.000     288.915915        3.808953        0.293013        0.033456        0.001028        0.001400        0.000990        0.000223
2001-11-22 01:05:00.000     303.995798        4.271559        0.323126        0.037022        0.001107        0.000752        0.000532        0.000197
2001-11-22 01:10:00.000     294.288458        3.536658        0.235893        0.030036        0.001577        0.000676        0.000478        0.000222
2001-11-22 01:15:00.000     297.905237        3.365628        0.253662        0.029511        0.000905        0.000637        0.000451        0.000577
2001-11-22 01:20:00.000     295.203479        4.117747        0.334948        0.055128        0.003315        0.000607        0.000429        0.000195
2001-11-22 01:25:00.000     276.105071        3.703671        0.401891        0.075214        0.003488        0.000569        0.000402        0.000545
2001-11-22 01:30:00.000     342.933604        5.333303        0.536975        0.095020        0.004209        0.000564        0.000399        0.000633
2001-11-22 01:35:00.000     357.430519        4.913446        0.330445        0.050271        0.003605        0.000567        0.000401        0.000507
2001-11-22 01:40:00.000     335.420412        4.307685        0.300917        0.041685        0.003391        0.004113        0.002107        0.000282
2001-11-22 01:45:00.000     265.883189        3.238880        0.208411        0.028230        0.001946        0.000590        0.000417        0.000578
2001-11-22 01:50:00.000     259.307782        3.940115        0.367416        0.045563        0.001145        0.000883        0.000624        0.000195
2001-11-22 01:55:00.000     268.519508        3.674218        0.237702        0.033054        0.002380        0.000580        0.000410        0.000770
2001-11-22 02:00:00.000     313.014435        4.373649        0.585122        0.140162        0.006854        0.000517        0.000366        0.000408
2001-11-22 02:05:00.000     308.548715        4.524457        0.427892        0.080886        0.004693        0.000561        0.000397        0.000599
2001-11-22 02:10:00.000     275.645773        3.940014        0.270743        0.028959        0.000907        0.000616        0.000436        0.000945
2001-11-22 02:15:00.000     242.450957        4.668860        0.308294        0.030994        0.001029        0.001407        0.000995        0.000218
2001-11-22 02:20:00.000     272.450597        3.704364        0.230771        0.028671        0.002265        0.003134        0.001696        0.000269
2001-11-22 02:25:00.000     257.483718        5.115597        0.495523        0.098092        0.006350        0.000522        0.000369        0.000432
2001-11-22 02:30:00.000     267.944547        4.363567        0.309359        0.042204        0.002342        0.000635        0.000449        0.000206
2001-11-22 02:35:00.000     266.712147        5.106017        0.461813        0.084523        0.005298        0.000549        0.000388        0.000188
2001-11-22 02:40:00.000     271.260276        4.228487        0.289299        0.036836        0.001912        0.000590        0.000417        0.000636
2001-11-22 02:45:00.000     284.727153        5.094695        0.410258        0.062429        0.003276        0.000605        0.000428        0.000206
2001-11-22 02:50:00.000     295.565320        4.322429        0.363646        0.048142        0.001723        0.000595        0.000420        0.000735
2001-11-22 02:55:00.000     291.345718        5.034693        0.414585        0.069624        0.005008        0.000940        0.000665        0.000206
2001-11-22 03:00:00.000     287.199722        3.841126        0.319016        0.055634        0.004873        0.001346        0.000952        0.000446
2001-11-22 03:05:00.000     274.325229        4.519698        0.395530        0.061155        0.002951        0.000578        0.000409        0.001208
2001-11-22 03:10:00.000     279.485117        3.649591        0.325738        0.064549        0.004629        0.000579        0.000409        0.000188
2001-11-22 03:15:00.000     293.770029        4.101540        0.333574        0.044829        0.001763        0.000675        0.000478        0.000196
2001-11-22 03:20:00.000     287.616929        4.587798        0.402900        0.057086        0.002184        0.000650        0.000460        0.000189
2001-11-22 03:25:00.000     297.970741        4.549890        0.357369        0.063857        0.004942        0.000554        0.000392        0.000202
2001-11-22 03:30:00.000     329.312114        4.456520        0.423871        0.090847        0.010466        0.002655        0.001683        0.000445
2001-11-22 03:35:00.000     331.018517        4.507902        0.367645        0.059367        0.005379        0.006517        0.003166        0.000358
2001-11-22 03:40:00.000     327.885813        4.777524        0.453397        0.095141        0.010219        0.002584        0.001552        0.000344
2001-11-22 03:45:00.000     387.865105        3.956555        0.266926        0.029262        0.000905        0.000637        0.000451        0.000577
2001-11-22 03:50:00.000     361.030520        4.022077        0.255071        0.037853        0.003854        0.001725        0.001220        0.000262
2001-11-22 03:55:00.000     383.749953        4.797430        0.322091        0.033297        0.000900        0.000701        0.000496        0.000334
2001-11-22 04:00:00.000     361.134470        4.390296        0.378870        0.062945        0.003241        0.000607        0.000430        0.000200
2001-11-22 04:05:00.000     341.238120        3.826380        0.329141        0.060520        0.003958        0.000565        0.000400        0.000617
2001-11-22 04:10:00.000     340.206113        4.478081        0.233512        0.022258        0.000906        0.000786        0.000556        0.000205
2001-11-22 04:15:00.000     325.716467        4.382584        0.303355        0.032019        0.000899        0.000796        0.000563        0.000190
2001-11-22 04:20:00.000     344.978827        3.592550        0.311926        0.068353        0.006259        0.000525        0.000371        0.000454
